,code,clientType,registrationMode,planName,accident,duration,country,netSales,netProfit,gender,age
389,ART,Premium,Online,C,0,2,THAILAND,9.48,3.32,M,48
390,C2B,Premium,Online,J,0,10,SINGAPORE,38.35,9.59,F,71
391,C2B,Premium,Online,J,0,17,SINGAPORE,38.35,9.59,M,45
392,C2B,Premium,Online,J,0,32,SINGAPORE,22.1,5.53,M,28
393,C2B,Premium,Online,J,0,32,SINGAPORE,38.35,9.59,F,26
394,C2B,Premium,Online,J,0,4,SINGAPORE,17.55,4.39,F,22
395,C2B,Premium,Online,J,0,7,SINGAPORE,17.25,4.31,F,60
396,C2B,Premium,Online,J,0,179,SINGAPORE,682,170.5,M,25
397,C2B,Premium,Online,J,0,33,SINGAPORE,17.25,4.31,F,30
398,C2B,Premium,Online,J,0,5,SINGAPORE,17.55,4.39,M,25
399,C2B,Premium,Online,J,0,31,SINGAPORE,38.35,9.59,F,56
400,C2B,Premium,Online,R,0,18,SINGAPORE,71,17.75,M,42
401,C2B,Premium,Online,R,1,11,SINGAPORE,62.25,15.56,M,33
402,C2B,Premium,Online,R,0,61,SINGAPORE,25.9,6.47,M,37
403,C2B,Premium,Online,R,0,5,SINGAPORE,25.9,6.47,M,42
404,C2B,Premium,Online,N,0,26,SINGAPORE,119,29.75,M,48
405,C2B,Premium,Online,E,1,365,SINGAPORE,187.85,46.96,M,32
406,C2B,Premium,Online,E,0,374,SINGAPORE,252.85,63.21,F,42
407,C2B,Premium,Online,E,0,386,SINGAPORE,252.85,63.21,F,33
408,C2B,Premium,Online,D,0,369,SINGAPORE,389.35,97.34,M,42
409,CWT,Basic,Online,Q,0,86,MALAYSIA,39.6,23.76,,43
410,CWT,Basic,Online,Q,0,2,MALAYSIA,9.9,5.94,,67
411,CWT,Basic,Online,Q,0,2,UNITED STATES,19.8,11.88,,30
412,CWT,Basic,Online,Q,0,17,THAILAND,29.7,17.82,,52
413,CWT,Basic,Online,Q,0,60,MALAYSIA,19.8,11.88,,31
414,CWT,Basic,Online,Q,0,28,THAILAND,49.5,29.7,,31
415,CWT,Basic,Online,Q,0,8,MALAYSIA,19.8,11.88,,69
416,CWT,Basic,Online,Q,0,32,MALAYSIA,0,89.1,,45
417,CWT,Basic,Online,Q,0,26,AUSTRALIA,39.6,23.76,,43
418,CWT,Basic,Online,Q,0,100,AUSTRALIA,0,106.92,,31
419,CWT,Basic,Online,Q,1,105,UNITED KINGDOM,39.6,23.76,,32
420,CWT,Basic,Online,Q,0,244,THAILAND,49.5,29.7,,41
421,CWT,Basic,Online,Q,0,34,AUSTRALIA,59.4,35.64,,35
422,EPX,Basic,Online,B,0,56,THAILAND,31,0,,32
423,EPX,Basic,Online,B,0,52,PHILIPPINES,34,0,,36
424,EPX,Basic,Online,B,0,53,PHILIPPINES,20,0,,26
425,EPX,Basic,Online,B,0,39,MALAYSIA,20,0,,36
426,EPX,Basic,Online,B,0,99,THAILAND,33,0,,36
427,EPX,Basic,Online,B,0,45,"TAIWAN, PROVINCE OF CHINA",25,0,,36
428,EPX,Basic,Online,B,0,9,INDONESIA,20,0,,51
429,EPX,Basic,Online,B,0,21,MALAYSIA,20,0,,36
430,EPX,Basic,Online,B,0,52,PHILIPPINES,34,0,,36
431,EPX,Basic,Online,B,0,52,PHILIPPINES,34,0,,36
432,EPX,Basic,Online,B,0,76,CHINA,38,0,,36
433,EPX,Basic,Online,B,0,25,PHILIPPINES,70,0,,36
434,EPX,Basic,Online,B,0,46,THAILAND,24,0,,36
435,EPX,Basic,Online,B,0,202,SPAIN,76,0,,36
436,EPX,Basic,Online,B,0,103,"KOREA, REPUBLIC OF",56,0,,36
437,EPX,Basic,Online,B,0,11,SINGAPORE,26,0,,36
438,EPX,Basic,Online,B,0,33,HONG KONG,21,0,,26
439,EPX,Basic,Online,B,0,108,MYANMAR,20,0,,29
440,EPX,Basic,Online,B,0,19,MALAYSIA,20,0,,50
441,EPX,Basic,Online,B,0,279,UNITED KINGDOM,107,0,,36
442,EPX,Basic,Online,B,1,9,CHINA,87,0,,36
443,EPX,Basic,Online,B,0,13,INDONESIA,20,0,,65
444,EPX,Basic,Online,B,0,11,THAILAND,20,0,,36
445,EPX,Basic,Online,B,0,8,SINGAPORE,30,0,,36
446,EPX,Basic,Online,B,0,16,CHINA,46,0,,36
447,EPX,Basic,Online,B,0,6,INDONESIA,26,0,,36
448,EPX,Basic,Online,B,0,10,CAMBODIA,103,0,,36
449,EPX,Basic,Online,B,0,14,MALAYSIA,20,0,,39
450,EPX,Basic,Online,B,0,45,CHINA,0,0,,36
451,EPX,Basic,Online,B,0,277,CZECH REPUBLIC,21,0,,36
452,EPX,Basic,Online,B,0,45,CHINA,33,0,,36
453,EPX,Basic,Online,B,0,107,THAILAND,20,0,,38
454,EPX,Basic,Online,B,0,10,CHINA,68,0,,36
455,EPX,Basic,Online,B,0,61,INDONESIA,25,0,,36
456,EPX,Basic,Online,B,0,83,CHINA,28,0,,36
457,EPX,Basic,Online,B,0,61,INDONESIA,25,0,,36
458,EPX,Basic,Online,B,0,47,THAILAND,68,0,,36
459,EPX,Basic,Online,B,0,34,AUSTRALIA,62,0,,36
460,EPX,Basic,Online,B,0,25,UNITED STATES,98,0,,38
461,EPX,Basic,Online,B,0,7,NETHERLANDS,112,0,,36
462,EPX,Basic,Online,B,0,7,MALAYSIA,20,0,,36
463,EPX,Basic,Online,K,0,18,CHINA,31,0,,36
464,EPX,Basic,Online,K,0,38,UNITED STATES,10,0,,42
465,EPX,Basic,Online,K,0,12,HONG KONG,21,0,,51
466,EPX,Basic,Online,K,0,6,SINGAPORE,13,0,,28
467,EPX,Basic,Online,K,0,14,THAILAND,27,0,,36
468,EPX,Basic,Online,K,0,41,INDONESIA,12,0,,36
469,EPX,Basic,Online,K,0,56,"TAIWAN, PROVINCE OF CHINA",21,0,,36
470,EPX,Basic,Online,K,0,7,MACAO,19,0,,36
471,EPX,Basic,Online,K,0,22,MALAYSIA,11,0,,45
472,EPX,Basic,Online,K,0,24,SINGAPORE,60,0,,36
473,EPX,Basic,Online,K,0,59,MYANMAR,16,0,,36
474,EPX,Basic,Online,K,0,12,MALAYSIA,20,0,,45
475,EPX,Basic,Online,K,0,76,INDIA,22,0,,36
476,EPX,Basic,Online,K,0,12,VIET NAM,15,0,,36
477,EPX,Basic,Online,K,0,45,THAILAND,30,0,,36
478,EPX,Basic,Online,K,0,83,PHILIPPINES,23,0,,36
479,EPX,Basic,Online,K,0,10,INDIA,45,0,,36
480,EPX,Basic,Online,K,0,28,INDIA,25,0,,36
481,EPX,Basic,Online,K,0,276,CROATIA,80,0,,36
482,EPX,Basic,Online,K,0,27,CHINA,46,0,,49
483,EPX,Basic,Online,K,0,19,FINLAND,80,0,,36
484,EPX,Basic,Online,K,0,11,INDONESIA,32,0,,36
485,EPX,Basic,Online,K,0,12,SINGAPORE,10,0,,36
486,EPX,Basic,Online,K,0,4,THAILAND,10,0,,36
487,EPX,Basic,Online,K,0,7,THAILAND,10,0,,24
488,EPX,Basic,Online,K,0,12,AUSTRALIA,33,0,,36
489,EPX,Basic,Online,K,0,54,CANADA,10,0,,22
490,EPX,Basic,Online,K,0,2,SINGAPORE,14,0,,36
491,EPX,Basic,Online,K,0,3,"KOREA, REPUBLIC OF",49,0,,21
492,EPX,Basic,Online,K,0,47,CHINA,31,0,,36
493,EPX,Basic,Online,K,0,9,HONG KONG,15,0,,36
494,EPX,Basic,Online,K,0,277,CANADA,80,0,,29
495,EPX,Basic,Online,K,0,15,SINGAPORE,80,0,,36
496,EPX,Basic,Online,K,0,26,PHILIPPINES,19,0,,29
497,EPX,Basic,Online,K,0,40,JAPAN,43,0,,36
498,EPX,Basic,Online,K,0,4,VIET NAM,10,0,,36
499,EPX,Basic,Online,K,0,39,JAPAN,80,0,,36
500,EPX,Basic,Online,K,0,5,HONG KONG,10,0,,36
501,EPX,Basic,Online,K,0,81,JAPAN,36,0,,36
502,EPX,Basic,Online,K,0,6,SINGAPORE,16,0,,45
503,EPX,Basic,Online,K,0,8,THAILAND,10,0,,53
504,EPX,Basic,Online,K,0,5,MALAYSIA,19,0,,36
505,EPX,Basic,Online,K,0,122,PHILIPPINES,13,0,,36
506,EPX,Basic,Online,K,0,31,MALAYSIA,14,0,,36
507,EPX,Basic,Online,K,0,148,JAPAN,40,0,,36
508,EPX,Basic,Online,K,0,7,VIET NAM,10,0,,58
509,EPX,Basic,Online,K,0,123,SINGAPORE,49,0,,36
510,EPX,Basic,Online,K,0,28,ITALY,72,0,,36
511,EPX,Basic,Online,K,0,32,"KOREA, REPUBLIC OF",55,0,,36
512,EPX,Basic,Online,K,0,64,JAPAN,38,0,,36
513,EPX,Basic,Online,K,0,18,VIET NAM,0,0,,36
514,EPX,Basic,Online,K,0,17,MALAYSIA,40,0,,35
515,EPX,Basic,Online,K,0,33,CHINA,32,0,,36
516,EPX,Basic,Online,K,0,7,CAMBODIA,41,0,,36
517,EPX,Basic,Online,K,0,22,SRI LANKA,30,0,,36
518,EPX,Basic,Online,K,0,17,THAILAND,27,0,,36
519,EPX,Basic,Online,K,0,41,CANADA,40,0,,26
520,EPX,Basic,Online,K,0,278,CANADA,62,0,,32
521,EPX,Basic,Online,K,0,25,SINGAPORE,16,0,,36
522,EPX,Basic,Online,K,0,26,INDIA,30,0,,36
523,EPX,Basic,Online,K,0,18,"TAIWAN, PROVINCE OF CHINA",17,0,,36
524,EPX,Basic,Online,A,0,204,SINGAPORE,32,0,,36
525,EPX,Basic,Online,A,0,112,"KOREA, REPUBLIC OF",23,0,,36
526,EPX,Basic,Online,A,0,2,TUNISIA,56,0,,36
527,EPX,Basic,Online,A,0,10,SINGAPORE,20,0,,55
528,EPX,Basic,Online,A,0,7,SINGAPORE,20,0,,36
529,EPX,Basic,Online,A,0,8,HONG KONG,55,0,,49
530,EPX,Basic,Online,A,0,27,SINGAPORE,20,0,,36
531,EPX,Basic,Online,A,0,54,RUSSIAN FEDERATION,20,0,,36
532,EPX,Basic,Online,A,0,12,AUSTRALIA,47,0,,36
533,EPX,Basic,Online,A,0,13,VIET NAM,20,0,,39
534,EPX,Basic,Online,A,0,31,UNITED STATES,20,0,,45
535,JWT,Premium,Online,Z,0,10,INDIA,31,12.4,M,118
536,JWT,Premium,Online,Z,0,18,INDIA,0,28.8,M,118
537,JWT,Premium,Online,Z,0,7,INDIA,62,24.8,M,118
538,JWT,Premium,Online,Z,0,12,INDIA,60,24,M,118
539,JWT,Premium,Online,Z,0,15,INDIA,50,20,M,118
540,KML,Basic,Online,Z,0,40,INDONESIA,28,10.64,F,48
541,KML,Basic,Online,Z,0,38,NETHERLANDS,75,28.5,M,48
542,KML,Basic,Online,Z,0,111,GERMANY,95,36.1,F,48
543,RAB,Premium,Online,Z,0,4,BRUNEI DARUSSALAM,15,6,,52
544,RAB,Premium,Online,Z,0,5,BRUNEI DARUSSALAM,15,6,,38
545,RAB,Premium,Online,Z,0,3,BRUNEI DARUSSALAM,15,6,M,39
546,RAB,Premium,Online,Z,0,15,BRUNEI DARUSSALAM,15,6,,45
547,SSI,Premium,Online,W,0,78,SINGAPORE,8.49,2.38,,48
548,JZI,Premium,Online,I,0,97,JAPAN,44,15.4,F,20
549,JZI,Premium,Online,I,0,13,MYANMAR,33,11.55,M,63
550,JZI,Premium,Online,I,0,13,MYANMAR,30,10.5,M,60
551,JZI,Premium,Online,I,0,8,MACAO,26,9.1,M,57
552,JZI,Premium,Online,I,0,8,INDONESIA,18,6.3,F,25
553,JZI,Premium,Online,I,0,7,THAILAND,22,7.7,F,35
554,JZI,Premium,Online,I,0,118,THAILAND,22,7.7,F,34
555,JZI,Premium,Online,I,0,39,HONG KONG,26,9.1,F,68
556,JZI,Premium,Online,I,0,12,HONG KONG,26,9.1,F,43
557,JZI,Premium,Online,I,0,73,CHINA,26,9.1,M,41
558,JZI,Premium,Online,I,0,22,THAILAND,30,10.5,M,60
559,JZI,Premium,Online,Z,0,142,AUSTRALIA,58,20.3,F,24
560,JZI,Premium,Online,Z,0,4,CHINA,36,12.6,M,47
561,JZI,Premium,Online,Z,0,18,UNITED STATES,121,42.35,M,35
562,JZI,Premium,Online,Z,0,15,HONG KONG,69,24.15,M,44
563,JZI,Premium,Online,Z,0,15,HONG KONG,69,24.15,M,41
564,ART,Premium,Online,C,0,351,PHILIPPINES,29.19,10.22,M,48
565,C2B,Premium,Online,J,0,26,SINGAPORE,23.8,5.95,F,34
566,C2B,Premium,Online,J,0,30,SINGAPORE,35.25,8.81,F,27
567,C2B,Premium,Online,J,0,100,SINGAPORE,202,50.5,M,34
568,C2B,Premium,Online,J,0,7,SINGAPORE,23.4,5.85,F,30
569,C2B,Premium,Online,J,0,26,SINGAPORE,71,17.75,F,26
570,C2B,Premium,Online,J,0,8,SINGAPORE,17.55,4.39,M,29
571,C2B,Premium,Online,R,1,16,SINGAPORE,74.25,18.56,M,27
572,C2B,Premium,Online,R,0,12,SINGAPORE,24.05,6.01,F,38
573,C2B,Premium,Online,R,0,9,SINGAPORE,62.25,15.56,F,27
574,C2B,Premium,Online,R,0,23,SINGAPORE,108,27,M,29
575,C2B,Premium,Online,R,0,26,SINGAPORE,127,31.75,F,30
576,C2B,Premium,Online,D,0,368,SINGAPORE,389.35,97.34,M,50
577,CWT,Basic,Online,Q,0,163,GREECE,19.8,11.88,,29
578,CWT,Basic,Online,Q,0,5,MALAYSIA,29.7,17.82,,54
579,CWT,Basic,Online,Q,0,7,UNITED STATES,9.9,5.94,,43
580,CWT,Basic,Online,Q,0,12,THAILAND,39.6,23.76,,38
581,CWT,Basic,Online,Q,0,8,UNITED STATES,19.8,11.88,,52
582,CWT,Basic,Online,Q,0,197,FRANCE,217.8,130.68,,45
583,CWT,Basic,Online,Q,0,53,UNITED STATES,128.7,77.22,,43
584,CWT,Basic,Online,Q,0,31,UNITED KINGDOM,99,59.4,,46
585,CWT,Basic,Online,Q,0,13,UNITED STATES,49.5,29.7,,53
586,CWT,Basic,Online,Q,0,95,THAILAND,29.7,17.82,,60
587,CWT,Basic,Online,Q,0,8,MALAYSIA,29.7,17.82,,35
588,CWT,Basic,Online,Q,0,125,NORWAY,49.5,29.7,,31
589,CWT,Basic,Online,Q,0,8,AUSTRALIA,29.7,17.82,,57
590,CWT,Basic,Online,Q,0,5,UNITED STATES,19.8,11.88,,55
591,CWT,Basic,Online,Q,0,9,UNITED STATES,89.1,53.46,,45
592,CWT,Basic,Online,Q,0,26,THAILAND,19.8,11.88,,36
593,EPX,Basic,Online,B,0,51,INDONESIA,20,0,,54
594,EPX,Basic,Online,B,0,7,CHINA,50,0,,36
595,EPX,Basic,Online,B,0,42,CHINA,37,0,,36
596,EPX,Basic,Online,B,0,11,THAILAND,32,0,,36
597,EPX,Basic,Online,B,0,12,CHINA,36,0,,36
598,EPX,Basic,Online,B,0,16,UNITED KINGDOM,112,0,,36
599,EPX,Basic,Online,B,0,16,MALAYSIA,20,0,,36
600,EPX,Basic,Online,B,0,53,HONG KONG,20,0,,32
601,EPX,Basic,Online,B,0,73,THAILAND,21,0,,36
602,EPX,Basic,Online,B,0,73,HONG KONG,22,0,,50
603,EPX,Basic,Online,B,1,56,GERMANY,145,0,,36
604,EPX,Basic,Online,B,0,5,CHINA,74,0,,36
605,EPX,Basic,Online,B,0,18,MYANMAR,20,0,,36
606,EPX,Basic,Online,B,0,10,JAPAN,62,0,,36
607,EPX,Basic,Online,B,0,8,VIET NAM,25,0,,36
608,EPX,Basic,Online,B,0,17,CANADA,112,0,,58
609,EPX,Basic,Online,B,0,7,"KOREA, REPUBLIC OF",86,0,,36
610,EPX,Basic,Online,B,0,63,NEW ZEALAND,75,0,,36
611,EPX,Basic,Online,B,0,13,CHINA,60,0,,36
612,EPX,Basic,Online,B,0,18,MYANMAR,20,0,,39
613,EPX,Basic,Online,B,0,13,CHINA,35,0,,36
614,EPX,Basic,Online,B,0,24,"TAIWAN, PROVINCE OF CHINA",39,0,,36
615,EPX,Basic,Online,B,0,8,MALAYSIA,20,0,,36
616,EPX,Basic,Online,B,0,50,CAMBODIA,75,0,,36
617,EPX,Basic,Online,B,0,9,THAILAND,25,0,,65
618,EPX,Basic,Online,B,0,69,VIET NAM,28,0,,36
619,EPX,Basic,Online,B,0,34,NEW ZEALAND,94,0,,36
620,EPX,Basic,Online,B,0,35,INDIA,37,0,,36
621,EPX,Basic,Online,B,0,46,"KOREA, REPUBLIC OF",34,0,,36
622,EPX,Basic,Online,B,0,44,THAILAND,34,0,,36
623,EPX,Basic,Online,B,0,6,CAMBODIA,27,0,,22
624,EPX,Basic,Online,B,0,8,THAILAND,20,0,,36
625,EPX,Basic,Online,B,0,10,CHINA,0,0,,36
626,EPX,Basic,Online,B,0,44,UNITED STATES,24,0,,37
627,EPX,Basic,Online,B,0,15,INDONESIA,20,0,,36
628,EPX,Basic,Online,B,0,4,MALAYSIA,20,0,,43
629,EPX,Basic,Online,B,0,22,"KOREA, REPUBLIC OF",67,0,,36
630,EPX,Basic,Online,K,0,5,MALAYSIA,10,0,,36
631,EPX,Basic,Online,K,0,71,HONG KONG,62,0,,36
632,EPX,Basic,Online,K,0,20,FRANCE,69,0,,36
633,EPX,Basic,Online,K,0,50,SINGAPORE,0,0,,36
634,EPX,Basic,Online,K,0,19,SINGAPORE,24,0,,36
635,EPX,Basic,Online,K,0,7,VIET NAM,10,0,,36
636,EPX,Basic,Online,K,0,21,MALAYSIA,11,0,,26
637,EPX,Basic,Online,K,0,13,CHINA,32,0,,36
638,EPX,Basic,Online,K,0,7,MALAYSIA,10,0,,28
639,EPX,Basic,Online,K,0,12,MALAYSIA,10,0,,36
640,EPX,Basic,Online,K,0,21,UNITED STATES,11,0,,38
641,EPX,Basic,Online,K,0,34,"KOREA, REPUBLIC OF",15,0,,36
642,EPX,Basic,Online,K,0,5,MALAYSIA,10,0,,52
643,EPX,Basic,Online,K,0,25,UNITED STATES,80,0,,32
644,EPX,Basic,Online,K,0,1,CHINA,10,0,,36
645,EPX,Basic,Online,K,0,34,INDIA,27,0,,36
646,EPX,Basic,Online,K,0,18,INDIA,80,0,,67
647,EPX,Basic,Online,K,0,82,"TAIWAN, PROVINCE OF CHINA",24,0,,37
648,EPX,Basic,Online,K,0,27,MALAYSIA,25,0,,33
649,EPX,Basic,Online,K,0,51,NEW ZEALAND,54,0,,36
650,EPX,Basic,Online,K,0,31,THAILAND,13,0,,30
651,EPX,Basic,Online,K,0,23,MALAYSIA,10,0,,33
652,EPX,Basic,Online,K,0,31,SINGAPORE,16,0,,36
653,EPX,Basic,Online,K,0,1,SINGAPORE,10,0,,26
654,EPX,Basic,Online,K,0,26,SINGAPORE,16,0,,43
655,EPX,Basic,Online,K,0,26,MALAYSIA,21,0,,25
656,EPX,Basic,Online,K,0,13,MALAYSIA,10,0,,51
657,EPX,Basic,Online,K,0,90,INDONESIA,10,0,,28
658,EPX,Basic,Online,K,0,45,PHILIPPINES,19,0,,36
659,EPX,Basic,Online,K,0,3,AUSTRALIA,19,0,,61
660,EPX,Basic,Online,K,0,59,PHILIPPINES,16,0,,36
661,EPX,Basic,Online,K,0,107,"KOREA, REPUBLIC OF",45,0,,36
662,EPX,Basic,Online,K,0,7,SINGAPORE,13,0,,36
663,EPX,Basic,Online,K,0,1,SINGAPORE,10,0,,36
664,EPX,Basic,Online,K,0,4,INDONESIA,13,0,,45
665,EPX,Basic,Online,K,0,18,BELGIUM,17,0,,36
666,EPX,Basic,Online,K,0,59,NETHERLANDS,52,0,,36
667,EPX,Basic,Online,K,0,7,INDONESIA,10,0,,61
668,EPX,Basic,Online,K,0,9,MALAYSIA,10,0,,36
669,EPX,Basic,Online,K,0,2,SINGAPORE,32,0,,36
670,EPX,Basic,Online,K,0,31,IRELAND,15,0,,36
671,EPX,Basic,Online,K,0,18,INDONESIA,12,0,,36
672,EPX,Basic,Online,K,0,277,UNITED KINGDOM,80,0,,36
673,EPX,Basic,Online,K,0,20,"KOREA, REPUBLIC OF",11,0,,36
674,EPX,Basic,Online,K,0,277,SWITZERLAND,80,0,,36
675,EPX,Basic,Online,K,0,72,PHILIPPINES,19,0,,36
676,EPX,Basic,Online,K,0,12,HONG KONG,19,0,,59
677,EPX,Basic,Online,K,0,10,GERMANY,13,0,,36
678,EPX,Basic,Online,K,0,50,PHILIPPINES,10,0,,36
679,EPX,Basic,Online,K,0,8,"KOREA, REPUBLIC OF",59,0,,23
680,EPX,Basic,Online,K,0,39,IRELAND,35,0,,36
681,EPX,Basic,Online,K,0,23,UNITED STATES,68,0,,26
682,EPX,Basic,Online,K,0,27,JAPAN,39,0,,27
683,EPX,Basic,Online,K,0,4,SINGAPORE,12,0,,28
684,EPX,Basic,Online,K,0,20,VIET NAM,10,0,,36
685,EPX,Basic,Online,K,0,6,VIET NAM,13,0,,36
686,EPX,Basic,Online,K,0,53,GERMANY,61,0,,36
687,EPX,Basic,Online,K,0,4,INDONESIA,19,0,,53
688,EPX,Basic,Online,K,0,23,AUSTRALIA,41,0,,36
689,EPX,Basic,Online,A,0,3,"KOREA, REPUBLIC OF",30,0,,36
690,EPX,Basic,Online,A,0,12,SINGAPORE,29,0,,36
691,EPX,Basic,Online,A,0,3,SINGAPORE,65,0,,36
692,EPX,Basic,Online,A,0,32,AUSTRALIA,24,0,,36
693,EPX,Basic,Online,A,0,9,THAILAND,20,0,,36
694,EPX,Basic,Online,A,0,4,SINGAPORE,31,0,,36
695,JWT,Premium,Online,Z,0,15,INDIA,60,24,M,118
696,JWT,Premium,Online,Z,0,47,INDIA,39,15.6,M,118
697,JWT,Premium,Online,Z,0,2,INDIA,42,16.8,F,118
698,JWT,Premium,Online,Z,0,25,INDIA,31,12.4,M,118
699,JWT,Premium,Online,Z,0,5,INDIA,195,78,M,118
700,KML,Basic,Online,Z,0,13,INDONESIA,48,18.24,F,48
701,RAB,Premium,Online,Z,0,8,BRUNEI DARUSSALAM,23,9.2,M,54
702,SSI,Premium,Online,W,0,78,SINGAPORE,6.56,1.84,,48
703,SSI,Premium,Online,W,0,51,SINGAPORE,14.35,4.02,,48
704,JZI,Premium,Online,I,0,12,THAILAND,30,10.5,M,51
705,JZI,Premium,Online,I,0,75,"KOREA, REPUBLIC OF",26,9.1,F,23
706,JZI,Premium,Online,I,0,9,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,41
707,JZI,Premium,Online,I,0,9,MACAO,22,7.7,M,70
708,JZI,Premium,Online,I,0,3,THAILAND,18,6.3,M,56
709,JZI,Premium,Online,I,0,2,MALAYSIA,18,6.3,M,53
710,JZI,Premium,Online,I,0,7,MALAYSIA,18,6.3,M,53
711,JZI,Premium,Online,I,0,11,MACAO,35,12.25,F,53
712,JZI,Premium,Online,I,0,8,MALAYSIA,0,6.3,M,29
713,JZI,Premium,Online,I,0,25,INDONESIA,22,7.7,M,45
714,JZI,Premium,Online,I,0,2,THAILAND,18,6.3,M,47
715,JZI,Premium,Online,I,0,27,THAILAND,30,10.5,M,40
716,JZI,Premium,Online,I,0,11,HONG KONG,35,12.25,M,28
717,JZI,Premium,Online,I,0,178,INDONESIA,30,10.5,F,45
718,JZI,Premium,Online,I,0,8,THAILAND,18,6.3,M,38
719,JZI,Premium,Online,I,0,8,THAILAND,18,6.3,M,65
720,JZI,Premium,Online,I,0,10,MALAYSIA,22,7.7,M,67
721,JZI,Premium,Online,I,0,1,THAILAND,18,6.3,F,25
722,JZI,Premium,Online,I,0,10,JAPAN,35,12.25,F,61
723,JZI,Premium,Online,Z,0,12,"KOREA, REPUBLIC OF",58,20.3,M,43
724,JZI,Premium,Online,Z,0,80,UNITED ARAB EMIRATES,109,38.15,F,29
725,JZI,Premium,Online,Z,0,32,JAPAN,69,24.15,M,37
726,CSR,Basic,Offline,M,0,35,THAILAND,29,9.57,M,26
727,JZI,Premium,Online,I,0,33,MALAYSIA,33,11.55,,118
728,CBH,Basic,Offline,M,0,25,CHINA,0,16.5,M,32
729,CSR,Basic,Offline,M,0,34,THAILAND,29,9.57,F,64
730,CCR,Basic,Offline,M,0,150,MALAYSIA,29,9.57,F,61
731,ART,Premium,Online,C,0,74,PHILIPPINES,24.9,8.71,F,48
732,ART,Premium,Online,C,0,3,PHILIPPINES,0,8.56,F,48
733,C2B,Premium,Online,J,0,86,SINGAPORE,74.9,18.73,F,32
734,C2B,Premium,Online,J,0,3,SINGAPORE,27,6.75,M,39
735,C2B,Premium,Online,J,0,10,SINGAPORE,53.25,13.31,M,29
736,C2B,Premium,Online,J,0,15,SINGAPORE,69,17.25,M,30
737,C2B,Premium,Online,J,0,9,SINGAPORE,35.25,8.81,F,28
738,C2B,Premium,Online,R,0,9,SINGAPORE,62.25,15.56,F,25
739,C2B,Premium,Online,R,0,7,SINGAPORE,62.25,15.56,F,24
740,C2B,Premium,Online,R,0,8,SINGAPORE,83,20.75,M,28
741,C2B,Premium,Online,N,0,9,SINGAPORE,89.25,22.31,F,28
742,C2B,Premium,Online,E,1,364,SINGAPORE,252.85,63.21,M,30
743,C2B,Premium,Online,E,0,365,SINGAPORE,202.3,50.58,M,36
744,CWT,Basic,Online,Q,0,10,THAILAND,39.6,23.76,,45
745,CWT,Basic,Online,Q,0,8,MALAYSIA,39.6,23.76,,35
746,CWT,Basic,Online,Q,0,72,AUSTRALIA,19.8,11.88,,28
747,CWT,Basic,Online,Q,0,19,UNITED STATES,49.5,29.7,,49
748,CWT,Basic,Online,Q,0,86,AUSTRALIA,49.5,29.7,,35
749,CWT,Basic,Online,Q,0,35,UNITED STATES,39.6,23.76,,38
750,CWT,Basic,Online,Q,0,28,THAILAND,39.6,23.76,,32
751,CWT,Basic,Online,Q,0,29,UNITED STATES,29.7,17.82,,60
752,CWT,Basic,Online,Q,0,171,MALAYSIA,29.7,17.82,,59
753,CWT,Basic,Online,Q,0,25,MALAYSIA,29.7,17.82,,34
754,CWT,Basic,Online,Q,0,2,UNITED KINGDOM,19.8,11.88,,46
755,CWT,Basic,Online,Q,0,34,AUSTRALIA,29.7,17.82,,56
756,CWT,Basic,Online,Q,0,2,UNITED STATES,19.8,11.88,,30
757,CWT,Basic,Online,Q,0,127,MALAYSIA,49.5,29.7,,31
758,CWT,Basic,Online,Q,0,160,NEW ZEALAND,39.6,23.76,,42
759,CWT,Basic,Online,Q,0,163,NEW ZEALAND,19.8,11.88,,42
760,CWT,Basic,Online,Q,0,168,NEW ZEALAND,49.5,29.7,,42
761,CWT,Basic,Online,Q,0,2,SINGAPORE,19.8,11.88,,46
762,CWT,Basic,Online,Q,0,78,UNITED KINGDOM,99,59.4,,56
763,CWT,Basic,Online,Q,0,9,MALAYSIA,29.7,17.82,,30
764,CWT,Basic,Online,Q,0,35,MALAYSIA,29.7,17.82,,51
765,CWT,Basic,Online,Q,0,27,MALAYSIA,29.7,17.82,,31
766,CWT,Basic,Online,Q,0,158,AUSTRALIA,178.2,106.92,,44
767,CWT,Basic,Online,Q,0,150,AUSTRALIA,99,59.4,,42
768,CWT,Basic,Online,Q,0,325,AUSTRALIA,99,59.4,,42
769,CWT,Basic,Online,Q,0,325,AUSTRALIA,99,59.4,,44
770,CWT,Basic,Online,Q,0,16,SWITZERLAND,0,47.52,,31
771,EPX,Basic,Online,B,0,14,CHINA,46,0,,36
772,EPX,Basic,Online,B,0,54,"TAIWAN, PROVINCE OF CHINA",27,0,,36
773,EPX,Basic,Online,B,0,12,CHINA,32,0,,36
774,EPX,Basic,Online,B,0,24,UNITED KINGDOM,112,0,,36
775,EPX,Basic,Online,B,0,91,INDONESIA,20,0,,46
776,EPX,Basic,Online,B,0,8,CHINA,41,0,,36
777,EPX,Basic,Online,B,0,4,MALAYSIA,20,0,,36
778,EPX,Basic,Online,B,0,14,SOUTH AFRICA,20,0,,36
779,EPX,Basic,Online,B,0,31,CHINA,45,0,,36
